id	name	popularity	genres	num_followers	monthly_listeners
64LYfCjQQZTG2ygTRfFzk1	Sammy SlamDance	36	['tennessee metal']	4704	61921
4V5cDBPMMnbdefVmdMLReN	Spurv	26	['nordic post-rock']	5059	10105
7GRrLcUxwtQLvOpO7OHO80	Psychedelic Porn Crumpets	54	['australian garage punk', 'australian psych', 'neo-psychedelic']	145369	393402
5UhqlN0em1N4hDjegJD1Lg	Meridian Dan	33	['grime']	14765	54842
2tTog0elDQJuJg66zHtwN4	Vånna Inget	25	['swedish pop punk', 'swedish punk']	4763	5801
1N2aZ9pjaQ3l01hWBy9bns	Heroes x Villains	20	['electronic trap']	2806	10526
0QR764k0D36npmTMWx5bft	Żabson	68	['polish hip hop', 'polish trap']	524591	867069
6g10GEtmIVqIQBhPZh4ScQ	Zach Williams	62	['anthem worship', 'ccm']	144203	1363965
7jocoSCuCtpCxCI6IbP8ye	Digital Underground	58	['conscious hip hop', 'funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip house', 'rap', 'west coast rap']	320021	619920
6OnpKDxDAKrslZycs6j9Ty	JO YURI(IZ*ONE)	33	[]	2868	32792
6TGrYfNonLf6yO3RGiM4EF	L I M	21	['italian electronica', 'milan indie']	4067	9513
4REYezuyf4RjDfw6vW6dLz	Anthony DiLorenzo	18	[]	55	5681
46xXzoOdtD7SL2PTRq5irp	Leoš Janáček	43	['czech classical', 'early modern classical', 'post-romantic era']	16717	186238
6k3YMXJ1MJLgUEAlSPC6hA	Fontella Bass	51	['brill building pop', 'chicago soul', 'classic soul', 'motown', 'rhythm and blues', 'soul']	25764	667224
3vcY5vaGqSQF6UA9N2iC4L	Mees Salomé	42	['deep techno']	8944	152547
09XYEnqYotzkQdZIyltRtW	Alfa State	36	[]	222	76827
26phCDSGUjMBbiPN7eKK07	Sascha Ring	28	[]	392	24420
79bxUQsBIXO8nVLB9fYKf7	Modern Talking	68	['eurodance', 'europop', 'german pop', 'synthpop']	640603	2697147
7jefIIksOi1EazgRTfW2Pk	Electric Light Orchestra	74	['album rock', 'art rock', 'beatlesque', 'bow pop', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']	2526144	8562425
3DhMjqRNtH4A1Ap3dIosgS	Gabrieli	45	['chamber choir', 'choral', 'classical performance']	1866	125700
2MFiIdBZb1qMLyOyaLioLn	Anxiety Attacks!	37	['emo rap']	2443	29939
6583ksivJTO4ipghBgKfN0	Morgan Zarate	4	['wonky']	762	577
02YBuMdu6EUu4UuktqpqQX	Ola Strandh	36	['video game music']	3364	26617
2tFIElBQr2cl7crv8T30ZI	Aribert Reimann	16	['art song', 'german contemporary classical', 'german opera']	236	2427
2WvLeseDGPX1slhmxI59G3	Robin S	59	['disco house', 'diva house', 'eurodance', 'hip house', 'vocal house']	51578	1374542
64LYfCjQQZTG2ygTRfFzk1	Sammy SlamDance	36	['tennessee metal']	4704	61921
4V5cDBPMMnbdefVmdMLReN	Spurv	26	['nordic post-rock']	5059	10105
7GRrLcUxwtQLvOpO7OHO80	Psychedelic Porn Crumpets	54	['australian garage punk', 'australian psych', 'neo-psychedelic']	145369	393402
6tzDsjuTpo8J7qsGfGZvPx	Paisley Fields	11	['queer country']	374	2016
20qISvAhX20dpIbOOzGK3q	Nas	75	['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']	2172851	6471513
3yoJOUgWeJEC81UoZhYIdd	Basixx	48	['swedish tropical house']	4532	258982
6ogn9necmbUdCppmNnGOdi	Alanis Morissette	70	['alternative rock', 'canadian pop', 'canadian singer-songwriter', 'lilith', 'pop rock', 'singer-songwriter']	1791358	5552777
25Oh7cpPkAUTRswjs8OvZF	Han-Na Chang	27	['classical cello', 'classical performance', 'korean classical performance']	2259	17610
73ncl3RMnT90eLFhZdO2WU	The Suffers	35	['funk', 'houston indie']	38914	57000
0YP7Ctb84cj55aRGhLG17l	Trio d'argent	3	[]	56	364
1P0UvPsEpW1YSXQ7bnlmWC	Anat Efraty	8	[]	10	1532
7uyJYWtpq9vKSgCz35dfEJ	Jah Shaka & Mad Professor	22	['dub']	3440	9813
4UjlFZPd9pYcyGhwdcrXvH	Tony Levin	45	['instrumental rock', 'jazz fusion']	17738	12876
4wLAjfeqAsV66AocWNcowA	Buju Banton	61	['dancehall', 'lovers rock', 'modern reggae', 'reggae', 'reggae fusion', 'roots reggae']	327750	1198171
7r8YCQaLdvIFmH8idvPGbu	Marty Morell	37	[]	8	0
6KIWAOKwNIWHHDFcwbTa3p	Paul Freeman	32	[]	573	3491
2Kis6kcgCCl0u6nPnmBVbn	Larry H. Lang	19	[]	12	405
363q9Bb7a5LcF9sCjgNDVq	Fred Wesley & The New J.B.'s	17	[]	980	5107
3JOxfVBCaU9r36FZXxsI7J	Masako Deguci	23	[]	2	7793
0vBolemsRxQhb3TFeM4C79	Ryan Innes	36	['lds']	3223	63271
59HCGLavl7XxBSiAdB2L8j	Hz.	43	['lo-fi beats']	561	169631
1lmU3giNF3CSbkVSQmLpHQ	Surf Mesa	74	['tropical house']	107448	11548572
0miyG7OJUrfgfDi9VAqCB4	J.R.R. Tolkien	2	['middle earth', 'reading']	1124	398
4jlxvaggBp7wVV02U6YYRQ	Mortiis	35	['autonomous black metal', 'dark ambient', 'dark wave', 'dungeon synth', 'industrial metal', 'neoclassical darkwave']	21437	42606
1wWcqWYBaZeSYC0aAfh3qy	The Delta Riggs	39	['australian garage punk', 'australian indie']	27744	98978
122DvZ07Rzf2ZNyCA6hCQM	Lee Joon	24	[]	672	198
2HvyR5FsU37QMqVzIbGwl7	Mercedes Sosa	62	['cantautor', 'folclore tucumano', 'folklore argentino', 'nueva cancion', 'rock en espanol', 'rock nacional', 'trova']	539495	1268018
6nxhRvqz0JgSi5oBxqHILh	Eldridge Cleaver	1	[]	309	120
6tzDsjuTpo8J7qsGfGZvPx	Paisley Fields	11	['queer country']	374	2016
20qISvAhX20dpIbOOzGK3q	Nas	75	['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']	2172851	6471513
3yoJOUgWeJEC81UoZhYIdd	Basixx	48	['swedish tropical house']	4532	258982
6ogn9necmbUdCppmNnGOdi	Alanis Morissette	70	['alternative rock', 'canadian pop', 'canadian singer-songwriter', 'lilith', 'pop rock', 'singer-songwriter']	1791358	5552777
25Oh7cpPkAUTRswjs8OvZF	Han-Na Chang	27	['classical cello', 'classical performance', 'korean classical performance']	2259	17610
73ncl3RMnT90eLFhZdO2WU	The Suffers	35	['funk', 'houston indie']	38914	57000
0YP7Ctb84cj55aRGhLG17l	Trio d'argent	3	[]	56	364
1P0UvPsEpW1YSXQ7bnlmWC	Anat Efraty	8	[]	10	1532
7uyJYWtpq9vKSgCz35dfEJ	Jah Shaka & Mad Professor	22	['dub']	3440	9813
4UjlFZPd9pYcyGhwdcrXvH	Tony Levin	45	['instrumental rock', 'jazz fusion']	17738	12876
4wLAjfeqAsV66AocWNcowA	Buju Banton	61	['dancehall', 'lovers rock', 'modern reggae', 'reggae', 'reggae fusion', 'roots reggae']	327750	1198171
7r8YCQaLdvIFmH8idvPGbu	Marty Morell	37	[]	8	0
6KIWAOKwNIWHHDFcwbTa3p	Paul Freeman	32	[]	573	3491
2Kis6kcgCCl0u6nPnmBVbn	Larry H. Lang	19	[]	12	405
363q9Bb7a5LcF9sCjgNDVq	Fred Wesley & The New J.B.'s	17	[]	980	5107
3JOxfVBCaU9r36FZXxsI7J	Masako Deguci	23	[]	2	7793
0vBolemsRxQhb3TFeM4C79	Ryan Innes	36	['lds']	3223	63271
59HCGLavl7XxBSiAdB2L8j	Hz.	43	['lo-fi beats']	561	169631
1lmU3giNF3CSbkVSQmLpHQ	Surf Mesa	74	['tropical house']	107448	11548572
0miyG7OJUrfgfDi9VAqCB4	J.R.R. Tolkien	2	['middle earth', 'reading']	1124	398
4jlxvaggBp7wVV02U6YYRQ	Mortiis	35	['autonomous black metal', 'dark ambient', 'dark wave', 'dungeon synth', 'industrial metal', 'neoclassical darkwave']	21437	42606
1wWcqWYBaZeSYC0aAfh3qy	The Delta Riggs	39	['australian garage punk', 'australian indie']	27744	98978
122DvZ07Rzf2ZNyCA6hCQM	Lee Joon	24	[]	672	198
2HvyR5FsU37QMqVzIbGwl7	Mercedes Sosa	62	['cantautor', 'folclore tucumano', 'folklore argentino', 'nueva cancion', 'rock en espanol', 'rock nacional', 'trova']	539495	1268018
6nxhRvqz0JgSi5oBxqHILh	Eldridge Cleaver	1	[]	309	120
4ztakVdT3nUD6FxF3Omm21	Smokey Hogg	15	['texas blues', 'traditional blues']	441	3585
6OnIoaLtZFdh0fF82INEqW	John Gribben	35	[]	14	87577
73JBR5s2PVvUjGu6tIqjqx	Walter Murphy	41	['disco', 'hammond organ']	8022	149021
0wy0KtAlsZ59mEgtmEjuUk	Pierre-Laurent Aimard	43	['classical', 'classical performance', 'classical piano', 'french classical piano']	7238	160784
75BN2bMrpeLl89blBiaFuv	Evian Christ	29	['deconstructed club']	8385	36619
7qZUlT9qGTM05VsbBkBuWi	KYDS	50	[]	547	247491
2Kmy6d2punfVo9HCgHazLs	Garrick Hagon	1	[]	14	60
7f9KxQWD88MZrSY6jc0zoW	Nija	44	[]	3534	211359
0scmNnKe1YAdOFUvezB5al	Jimmie Houston Davis	28	[]	13	32502
5m3ag9D5ku90ehcd0UNKFj	Barry&Gibbs	24	[]	477	16824
7zFPA1MaGGYCQjwzB4J9bz	Front2Blaq	32	[]	5	0
1IP0ki1FBQzBSFZD3aNPHw	Silent Matic	22	[]	34	12364
6MvmYzMqIYBs3lOY9G5myH	Nine Pound Shadow	23	[]	2930	13644
5OPNYwuIto3q4ac46rIIZC	David "Fathead" Newman	24	['hard bop', 'jazz saxophone', 'soul jazz']	4014	9641
244AFgFclA9c1IcjWOAqoV	Joshua Burnside	53	['indie folk', 'irish singer-songwriter', 'new americana']	10927	781738
6eouuqqGggqDlYRV63cgPo	Secondhand Serenade	61	['neo mellow', 'piano rock', 'pixie', 'pop punk', 'pop rock']	825200	1493030
28ehjaMuOCPpbRqRNUrOUv	Elisa Franzetti	10	[]	11	1659
3GyC1O174lVO89I0SYYpaM	Pier Miranda Ferraro/Glade Peterson/Chester Watson/American Opera Society Orchestra/Nicola Rescigno	0	[]	2	9
0qs88Tv4K766FAe8fj9lcP	André Verreault	27	[]	2	27606
5lbM4g6bhxjNX7R5QHP2nD	Xavier Rudd	64	['australian indie folk', 'australian reggae fusion']	487710	1872775
16XP6b4v1MdN8UYRBlgVKn	Leonidas Kavakos	40	['classical performance', 'violin']	11753	95745
4YfTdwzkUgva52rDqpABTL	Connie Shih	12	[]	14	2655
0FRf7YoRwTB4L2HVVwzks4	Gant-Man	8	[]	79	442
7w29UYBi0qsHi5RTcv3lmA	Björk	64	['alternative dance', 'art pop', 'dance pop', 'electronica', 'experimental pop', 'experimental vocal', 'icelandic experimental', 'icelandic pop', 'metropopolis', 'permanent wave', 'trip hop']	1262466	1664770
6H0jAP8RgKHaD3Bm0JfyTQ	Maren Andrews	44	[]	68	263747
4ztakVdT3nUD6FxF3Omm21	Smokey Hogg	15	['texas blues', 'traditional blues']	441	3585
6OnIoaLtZFdh0fF82INEqW	John Gribben	35	[]	14	87577
73JBR5s2PVvUjGu6tIqjqx	Walter Murphy	41	['disco', 'hammond organ']	8022	149021
0wy0KtAlsZ59mEgtmEjuUk	Pierre-Laurent Aimard	43	['classical', 'classical performance', 'classical piano', 'french classical piano']	7238	160784
75BN2bMrpeLl89blBiaFuv	Evian Christ	29	['deconstructed club']	8385	36619
7qZUlT9qGTM05VsbBkBuWi	KYDS	50	[]	547	247491
2Kmy6d2punfVo9HCgHazLs	Garrick Hagon	1	[]	14	60
7f9KxQWD88MZrSY6jc0zoW	Nija	44	[]	3534	211359
0scmNnKe1YAdOFUvezB5al	Jimmie Houston Davis	28	[]	13	32502
5m3ag9D5ku90ehcd0UNKFj	Barry&Gibbs	24	[]	477	16824
7zFPA1MaGGYCQjwzB4J9bz	Front2Blaq	32	[]	5	0
1IP0ki1FBQzBSFZD3aNPHw	Silent Matic	22	[]	34	12364
6MvmYzMqIYBs3lOY9G5myH	Nine Pound Shadow	23	[]	2930	13644
5OPNYwuIto3q4ac46rIIZC	David "Fathead" Newman	24	['hard bop', 'jazz saxophone', 'soul jazz']	4014	9641
244AFgFclA9c1IcjWOAqoV	Joshua Burnside	53	['indie folk', 'irish singer-songwriter', 'new americana']	10927	781738
6eouuqqGggqDlYRV63cgPo	Secondhand Serenade	61	['neo mellow', 'piano rock', 'pixie', 'pop punk', 'pop rock']	825200	1493030
28ehjaMuOCPpbRqRNUrOUv	Elisa Franzetti	10	[]	11	1659
3GyC1O174lVO89I0SYYpaM	Pier Miranda Ferraro/Glade Peterson/Chester Watson/American Opera Society Orchestra/Nicola Rescigno	0	[]	2	9
0qs88Tv4K766FAe8fj9lcP	André Verreault	27	[]	2	27606
5lbM4g6bhxjNX7R5QHP2nD	Xavier Rudd	64	['australian indie folk', 'australian reggae fusion']	487710	1872775
16XP6b4v1MdN8UYRBlgVKn	Leonidas Kavakos	40	['classical performance', 'violin']	11753	95745
4YfTdwzkUgva52rDqpABTL	Connie Shih	12	[]	14	2655
0FRf7YoRwTB4L2HVVwzks4	Gant-Man	8	[]	79	442
7w29UYBi0qsHi5RTcv3lmA	Björk	64	['alternative dance', 'art pop', 'dance pop', 'electronica', 'experimental pop', 'experimental vocal', 'icelandic experimental', 'icelandic pop', 'metropopolis', 'permanent wave', 'trip hop']	1262466	1664770
6H0jAP8RgKHaD3Bm0JfyTQ	Maren Andrews	44	[]	68	263747
1Gt39QnTBTndeyiJ5SO04q	Amaranth Cove	56	['background music', 'chill out', 'focus']	4151	826808
7rZM3S0PVEdLKpDLqtXIhx	Waterbaby	7	[]	130	967
0qlWcS66ohOIi0M8JZwPft	GFRIEND	70	['k-pop', 'k-pop girl group']	997185	1892588
4r4tRC1EUpfUCLjwQXP5EA	Brooklyn Funk Essentials	44	['acid jazz', 'modern funk', 'nu jazz']	42326	166046
1xRwYjmKXvMT5LerneSa9T	MÒZÂMBÎQÚE	33	[]	872	46756
4bUDC8mBzWKbcgHeXV7VLl	David Rintoul	6	[]	164	306
39FZo4zmc3OZiukHmL752v	Tate Brusa	35	[]	5477	75814
1bObiFZkYu7IfzxVlAVj5x	Danny Vera	65	['dutch americana', 'dutch pop', 'dutch rock', 'dutch singer-songwriter', 'nederpop']	136554	1612323
69iZuswGpLplhnKBE0MxcA	Nova Miller	50	['melodipop']	10570	511749
2r09Inibex3C4ZNTUVSG3m	Keith Sweat	60	['dance pop', 'funk', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']	1297316	1211536
4FcZfItjVIsfO9TynErl7X	Jubël	69	['pop dance', 'swedish pop', 'tropical house']	33222	5011222
0XF81i7F5hTlfNMHlTNptl	Ed Droste	41	[]	519	4349
20dZFt5ObQk5W8jRCuk0oW	Khalil Gibran	18	[]	449	998
2gXmjQIxCO8lMnSncluZaU	Cory Asbury	66	['anthem worship', 'ccm', 'christian music', 'deep ccm', 'world worship', 'worship']	251067	1853781
6ulyIBuifBzU35RsvFZIx0	Bert McCracken	58	[]	220	837085
0KWGzZDg5s1xz5Mhdwh5Hs	Kristin Kontrol	14	['metropopolis']	5925	2793
2cBh5lVMg222FFuRU7EfDE	Sophie Ellis-Bextor	60	['dance pop', 'disco house', 'europop', 'new wave pop', 'pop rock']	288175	1654885
050HYLDzYAPj4f334VbaKG	Stile Antico	38	['british choir', 'choral', 'classical', 'classical performance', 'early music', 'early music choir', 'early music ensemble', 'polyphony']	7036	97033
40ZElxHldNyvn7x8WRC6fh	Pink Siifu	55	['alternative hip hop', 'boom bap', 'experimental hip hop', 'indie hip hop', 'underground hip hop']	17156	147022
7cvtOrIEaUrqbGmYA9Kj34	Gunplay	52	['gangster rap', 'miami hip hop', 'trap']	81380	166710
2txHhyCwHjUEpJjWrEyqyX	Tom Odell	71	['modern rock', 'neo mellow', 'pop']	1625059	5697299
4LKDQ96Da6YDZ9bQ6k46in	Dick Ringler	8	[]	154	244
7IlRNXHjoOCgEAWN5qYksg	Aya Nakamura	80	['basshall', 'francoton']	2400881	12365025
4ErLqbv0gQ49ED1AKtvrBr	HON	48	['swedish pop']	1696	209041
4u4T4u2Z9MqnLAptUlCM2w	Krzysztof Urbański	47	['orchestral performance']	432	197736
1Gt39QnTBTndeyiJ5SO04q	Amaranth Cove	56	['background music', 'chill out', 'focus']	4151	826808
7rZM3S0PVEdLKpDLqtXIhx	Waterbaby	7	[]	130	967
0qlWcS66ohOIi0M8JZwPft	GFRIEND	70	['k-pop', 'k-pop girl group']	997185	1892588
4r4tRC1EUpfUCLjwQXP5EA	Brooklyn Funk Essentials	44	['acid jazz', 'modern funk', 'nu jazz']	42326	166046
1xRwYjmKXvMT5LerneSa9T	MÒZÂMBÎQÚE	33	[]	872	46756
4bUDC8mBzWKbcgHeXV7VLl	David Rintoul	6	[]	164	306
39FZo4zmc3OZiukHmL752v	Tate Brusa	35	[]	5477	75814
1bObiFZkYu7IfzxVlAVj5x	Danny Vera	65	['dutch americana', 'dutch pop', 'dutch rock', 'dutch singer-songwriter', 'nederpop']	136554	1612323
69iZuswGpLplhnKBE0MxcA	Nova Miller	50	['melodipop']	10570	511749
2r09Inibex3C4ZNTUVSG3m	Keith Sweat	60	['dance pop', 'funk', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']	1297316	1211536
4FcZfItjVIsfO9TynErl7X	Jubël	69	['pop dance', 'swedish pop', 'tropical house']	33222	5011222
0XF81i7F5hTlfNMHlTNptl	Ed Droste	41	[]	519	4349
20dZFt5ObQk5W8jRCuk0oW	Khalil Gibran	18	[]	449	998
2gXmjQIxCO8lMnSncluZaU	Cory Asbury	66	['anthem worship', 'ccm', 'christian music', 'deep ccm', 'world worship', 'worship']	251067	1853781
6ulyIBuifBzU35RsvFZIx0	Bert McCracken	58	[]	220	837085
0KWGzZDg5s1xz5Mhdwh5Hs	Kristin Kontrol	14	['metropopolis']	5925	2793
2cBh5lVMg222FFuRU7EfDE	Sophie Ellis-Bextor	60	['dance pop', 'disco house', 'europop', 'new wave pop', 'pop rock']	288175	1654885
050HYLDzYAPj4f334VbaKG	Stile Antico	38	['british choir', 'choral', 'classical', 'classical performance', 'early music', 'early music choir', 'early music ensemble', 'polyphony']	7036	97033
40ZElxHldNyvn7x8WRC6fh	Pink Siifu	55	['alternative hip hop', 'boom bap', 'experimental hip hop', 'indie hip hop', 'underground hip hop']	17156	147022
7cvtOrIEaUrqbGmYA9Kj34	Gunplay	52	['gangster rap', 'miami hip hop', 'trap']	81380	166710
2txHhyCwHjUEpJjWrEyqyX	Tom Odell	71	['modern rock', 'neo mellow', 'pop']	1625059	5697299
4LKDQ96Da6YDZ9bQ6k46in	Dick Ringler	8	[]	154	244
7IlRNXHjoOCgEAWN5qYksg	Aya Nakamura	80	['basshall', 'francoton']	2400881	12365025
4ErLqbv0gQ49ED1AKtvrBr	HON	48	['swedish pop']	1696	209041
4u4T4u2Z9MqnLAptUlCM2w	Krzysztof Urbański	47	['orchestral performance']	432	197736
28xBr8Qn3mikTNu5yswXYR	Renga Weh	26	[]	959	21816
3Nc3vycu3NLmfOLxGKPXLj	Cap Kendricks	54	['chillhop', 'indie deutschrap', 'jazz boom bap']	6313	827232
2I75E6zjDObK1RcXUzpmSQ	Jolie Holland	36	['stomp and holler']	27515	60796
6rXMet89uui55tWrcEz7ma	ESH	46	[]	5050	231928
2iv3nz6CB2pIjVPJqE1ulp	Anthony Trapani	21	[]	3	0
3Ju2hEmz5onAzHRpy4tXe6	Monocle Twins	46	['background music']	3016	256282
7LIy7KinYq7a83dUH6kvxT	Zayde Wølf	63	['modern alternative rock', 'modern rock', 'rebel blues']	178130	1222921
5L6tkH3jDmFBX9dYdFFQXy	NVDES	48	['indie poptimism']	21493	344341
0Nrwy16xCPXG8AwkMbcVvo	Black Pistol Fire	54	['alternative roots rock', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern hard rock', 'modern rock', 'punk blues', 'rock']	144061	589143
4LBa6kTLaQHiONCfTfTaXV	Toneshifterz	54	['classic hardstyle', 'euphoric hardstyle', 'hardstyle', 'rawstyle']	38744	624733
5kIhxGyX6VtcsLk88dwYED	Henrik Janson	55	['calming instrumental', 'chill guitar', 'focus']	5747	566986
40RGyx9oQrBfxcKVbrKleK	Chill Winston	45	[]	473	293322
0g202lpdrAgQdN4Z8wVrkV	Flip & Fill	47	['bouncy house', 'eurodance']	14648	228238
5IN78t9jLqfThfP5Dp16ov	Pavel Štěpán	4	['czech classical piano']	22	293
6S3KljEiIOWoLMUyZrkQUc	Marnik	62	['deep big room']	73906	2008479
23sYU61n9f1CzYi8NJhAXS	Towkio	56	['chicago rap']	50724	203866
6jU2Tt13MmXYk0ZBv1KmfO	Giorgio Moroder	56	['disco', 'italian disco']	161989	1065745
0PRooTT7V1vNPXCHBRomZE	Christine Papst	53	['background music']	118	501825
40sntfyZsRwGfDgSJnxYuX	婁峻碩	51	['mandopop', 'taiwan hip hop']	36962	321822
2xVsrAmTyLeCvOvPqTo767	Jaydee	38	[]	6007	118220
421vyBBkhgRAOz4cYPvrZJ	Hiatus	46	['chillstep', 'crust punk']	33167	186668
2PuBpv31beJyhHfvXoku41	Slim Smith	35	['dub', 'early reggae', 'lovers rock', 'reggae', 'rock steady', 'roots reggae']	8243	61281
1A1BQdzh8Bw8g0S4BtgSyl	Gaston Litaize	14	[]	110	3299
3CP5sRSk2ExHj3td5pXLrN	Dia Psalma	37	['danspunk', 'swedish alternative rock', 'swedish punk']	18603	41284
3QeUCeRZhvSxjokyg2zImM	United States Marine Band	34	['marching band', 'wind symphony']	4815	39292
28xBr8Qn3mikTNu5yswXYR	Renga Weh	26	[]	959	21816
3Nc3vycu3NLmfOLxGKPXLj	Cap Kendricks	54	['chillhop', 'indie deutschrap', 'jazz boom bap']	6313	827232
2I75E6zjDObK1RcXUzpmSQ	Jolie Holland	36	['stomp and holler']	27515	60796
6rXMet89uui55tWrcEz7ma	ESH	46	[]	5050	231928
2iv3nz6CB2pIjVPJqE1ulp	Anthony Trapani	21	[]	3	0
3Ju2hEmz5onAzHRpy4tXe6	Monocle Twins	46	['background music']	3016	256282
7LIy7KinYq7a83dUH6kvxT	Zayde Wølf	63	['modern alternative rock', 'modern rock', 'rebel blues']	178130	1222921
5L6tkH3jDmFBX9dYdFFQXy	NVDES	48	['indie poptimism']	21493	344341
0Nrwy16xCPXG8AwkMbcVvo	Black Pistol Fire	54	['alternative roots rock', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern hard rock', 'modern rock', 'punk blues', 'rock']	144061	589143
4LBa6kTLaQHiONCfTfTaXV	Toneshifterz	54	['classic hardstyle', 'euphoric hardstyle', 'hardstyle', 'rawstyle']	38744	624733
5kIhxGyX6VtcsLk88dwYED	Henrik Janson	55	['calming instrumental', 'chill guitar', 'focus']	5747	566986
40RGyx9oQrBfxcKVbrKleK	Chill Winston	45	[]	473	293322
0g202lpdrAgQdN4Z8wVrkV	Flip & Fill	47	['bouncy house', 'eurodance']	14648	228238
5IN78t9jLqfThfP5Dp16ov	Pavel Štěpán	4	['czech classical piano']	22	293
6S3KljEiIOWoLMUyZrkQUc	Marnik	62	['deep big room']	73906	2008479
23sYU61n9f1CzYi8NJhAXS	Towkio	56	['chicago rap']	50724	203866
6jU2Tt13MmXYk0ZBv1KmfO	Giorgio Moroder	56	['disco', 'italian disco']	161989	1065745
0PRooTT7V1vNPXCHBRomZE	Christine Papst	53	['background music']	118	501825
40sntfyZsRwGfDgSJnxYuX	婁峻碩	51	['mandopop', 'taiwan hip hop']	36962	321822
2xVsrAmTyLeCvOvPqTo767	Jaydee	38	[]	6007	118220
421vyBBkhgRAOz4cYPvrZJ	Hiatus	46	['chillstep', 'crust punk']	33167	186668
2PuBpv31beJyhHfvXoku41	Slim Smith	35	['dub', 'early reggae', 'lovers rock', 'reggae', 'rock steady', 'roots reggae']	8243	61281
1A1BQdzh8Bw8g0S4BtgSyl	Gaston Litaize	14	[]	110	3299
3CP5sRSk2ExHj3td5pXLrN	Dia Psalma	37	['danspunk', 'swedish alternative rock', 'swedish punk']	18603	41284
3QeUCeRZhvSxjokyg2zImM	United States Marine Band	34	['marching band', 'wind symphony']	4815	39292
4UUDpbs7gikfzHz0CRvdnv	j ember	43	['toronto indie']	7195	161499
5qgNxAqFqHpGVqZQHvrm17	Rainbow note	27	['korean city pop']	4377	12231
7JfMuwAmzD9TPexn8XqJ56	Future Rave	34	[]	48	51377
6YVMFz59CuY7ngCxTxjpxE	aespa	67	[]	198308	2233189
6oLzEKop7iBKGNwjgElkzo	Alberto Martini	44	['italian violin']	162	6755
69LFmHIEgziWLj1LxWFDzf	Davide Ghio	1	[]	3	138
1mgF8WKDBi8uBzzC93wIyj	Vin Gordon	24	['rock steady']	1864	12527
3DIiLhoKlblp4AuEeRjBrs	Joel Eriksson	27	[]	626	25119
21gGD9dUby5ls0belA1wqZ	H-Town	50	['boy band', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']	550264	473114
45ff9QmiC1LkmDPk5TBN21	John Tavener	52	['anglican liturgy', 'british contemporary classical', 'minimalism']	12367	756340
59MDSNIYoOY0WRYuodzJPD	Duskus	50	['electronic trap', 'future bass', 'pop edm', 'vapor twitch']	25887	424209
19SnTJqaGVSBbkh4JoWoXJ	The Lori Mechem Quartet	55	['christmas instrumental', 'jazz quartet']	864	791106
0OwaxYpG77PWKSLtj1QzG8	The Chambers Brothers	40	['classic garage rock', 'psychedelic rock', 'psychedelic soul']	17588	137852
0CIwCGmQMqHqiblnZlFia1	Stephen Marley	63	['modern reggae', 'reggae', 'roots reggae']	469504	902182
4IZnj59pur7nfqpdGzuPF6	Rebel Kleff	50	['uk alternative hip hop']	3234	237388
3pQxKUXay8JVWWB4ri4Onv	Rebel Wizard	17	['australian black metal']	2552	3335
3aQeKQSyrW4qWr35idm0cy	T-Pain	79	['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']	3010385	8961821
6mCxkqJgErnJ1HmseA4qsM	Hans Johansen	36	['lullaby']	317	75771
4IIKgvzRhpFhfvqRipw7AE	Alessandra Meozzi	18	[]	1	5039
7AmcyOXvn35ZkuUWSIn8eu	Thessa	25	['instrumental progressive metal']	5883	12462
3vhg0gyXArvYgyse9AQvHs	Studio De Musique Ancienne De Montréal	16	['canadian choir', 'early music choir']	159	3815
3SfEKS85dj9v75ROsWJSiL	Bensley	41	['drum and bass', 'liquid funk']	9498	95265
2mLA48B366zkELXYx7hcDN	Peggy Gou	58	['electra', 'float house']	313001	1074059
0akke4ZfLeCMEwuSJX5yc8	Patrick Martin	33	['la pop']	2517	49076
5NyCIBCeU080ynEj33S4hC	Blu DeTiger	55	[]	40939	769167
4UUDpbs7gikfzHz0CRvdnv	j ember	43	['toronto indie']	7195	161499
5qgNxAqFqHpGVqZQHvrm17	Rainbow note	27	['korean city pop']	4377	12231
7JfMuwAmzD9TPexn8XqJ56	Future Rave	34	[]	48	51377
6YVMFz59CuY7ngCxTxjpxE	aespa	67	[]	198308	2233189
6oLzEKop7iBKGNwjgElkzo	Alberto Martini	44	['italian violin']	162	6755
69LFmHIEgziWLj1LxWFDzf	Davide Ghio	1	[]	3	138
1mgF8WKDBi8uBzzC93wIyj	Vin Gordon	24	['rock steady']	1864	12527
3DIiLhoKlblp4AuEeRjBrs	Joel Eriksson	27	[]	626	25119
